id,name,taxId,gender,dateOfBirth,status,externalCode,isEnriched,enrichedAt,enrichedBy,createdAt,createdBy,updatedAt,updatedBy,customerPhone,customerEmail
0e6737ab-72b0-443e-92f1-5f253235ebbc,Esther Pires,58963204774,O,1994-10-28,2,c0d1082a-ee26-40a2-b2f8-aa0631c7800d,False,,Melina Caldeira,2025-01-20 00:00:00,Maya Fonseca,2022-07-14 00:00:00,Felipe Alves,"[{'number': '+55 81 0476 2750'}, {'number': '84 4106 2241'}]","[{'address': 'maysa85@example.org'}, {'address': 'elopes@example.net'}]"
1cd6d88d-0e53-46f1-a1cb-d52e876e8040,Manuela Andrade,69380251777,M,1991-01-05,2,26751091-7fe4-4764-96ae-9bc3c1ec6e1d,True,2022-11-06,,2022-10-22 00:00:00,Luísa Castro,2024-01-14 00:00:00,Laís Oliveira,"[{'number': '+55 (011) 3832-3507'}, {'number': '0300-968-3115'}, {'number': '0300 914 9147'}]",[{'address': 'davi-luizsilveira@example.org'}]
5f120a97-b8b5-4426-893d-c08f9566f7ae,Maria Isis Sá,42893075150,M,1974-05-05,1,342f10ac-b60e-4a29-b528-80a2d1427b14,False,2024-09-06,,2022-01-11 00:00:00,Vinícius Duarte,2022-07-04 00:00:00,Luiz Felipe Souza,"[{'number': '51 5533 4499'}, {'number': '+55 (011) 6520-5143'}, {'number': '61 5055 0617'}]",[{'address': 'matheus56@example.org'}]
84f689fe-85fd-4471-bb01-46a507d41037,Sr. Antony Melo,19247368022,O,1974-08-20,2,6f80397b-679e-4e34-bfb9-8cdeebb9dc13,True,2021-11-01,Laís Pimenta,2021-09-17 00:00:00,Isabel da Cunha,2025-05-08 00:00:00,Vitor Hugo Cavalcanti,"[{'number': '+55 (021) 9413-8391'}, {'number': '(021) 1050-2265'}, {'number': '0500 840 8297'}]",[{'address': 'tsiqueira@example.org'}]
259fd5a0-a644-46f8-a04a-458eeff31537,Vitor Hugo Porto,21690378530,F,1962-02-13,1,a3a1e2f3-00a8-49cd-a4ed-5bc65e01cd92,False,2023-06-09,Luísa Sales,2022-09-13 00:00:00,Catarina Rocha,2021-07-19 00:00:00,Luna Dias,"[{'number': '(021) 3714 8458'}, {'number': '+55 84 9614 1086'}]","[{'address': 'oliveirasofia@example.org'}, {'address': 'vicente90@example.net'}]"
7fb73926-884f-459e-9e9c-ded62935d3aa,Isaac Mendonça,43709256810,O,1956-02-21,1,d3782acc-21b2-41db-9bc0-fe490c3df912,False,2021-12-24,Ester Carvalho,2021-06-16 00:00:00,Melissa Nunes,2022-05-25 00:00:00,Valentina Nogueira,"[{'number': '(041) 5104-4041'}, {'number': '(051) 4806 8314'}]","[{'address': 'leticia12@example.com'}, {'address': 'aragaocaua@example.com'}, {'address': 'carolinecaldeira@example.com'}]"
ba757e10-13d0-4adc-a711-455678db1af8,Sr. João Gabriel Lopes,64503178253,F,1975-09-10,1,c293e6f8-cba2-41da-9761-318cd8e08f4c,False,2025-05-07,,2020-02-08 00:00:00,Camila Pastor,2023-05-18 00:00:00,Davi Lucas Moraes,"[{'number': '0300 467 4336'}, {'number': '+55 11 1170-9333'}]",[{'address': 'gabrielaalbuquerque@example.net'}]
05381cd9-03b6-4224-959b-0da4ed70cad4,Eduarda Andrade,01396847510,O,1985-07-20,2,826fe5b9-8e4b-4023-a410-0195c60c38ed,False,,,2021-11-14 00:00:00,Sr. Emanuel Pastor,2020-11-02 00:00:00,Bianca Campos,"[{'number': '11 3621 3645'}, {'number': '+55 (031) 5740-4006'}]","[{'address': 'helenavasconcelos@example.org'}, {'address': 'maria-helena94@example.net'}, {'address': 'nathanmonteiro@example.com'}]"
40e591d9-e109-45f7-9b7c-443a0f2716f8,Yan Freitas,01832764931,M,1939-06-28,1,233f55e4-a9a6-4346-bbf4-bb762417a33b,False,,,2025-03-23 00:00:00,Maria Flor Rezende,2024-08-02 00:00:00,Srta. Maria Luiza Pinto,[{'number': '+55 81 2369-4670'}],[{'address': 'da-rosaclarice@example.com'}]
c779e178-2e98-4779-90d7-14b6e26adc75,Arthur Pinto,13648570226,M,1983-08-28,2,681311ae-cb25-487e-83cf-196c81b12071,False,2022-12-25,,2020-07-08 00:00:00,Rhavi Mendonça,2020-11-30 00:00:00,Ana Liz Marques,"[{'number': '+55 (041) 4578 9045'}, {'number': '(021) 3710 8410'}, {'number': '(031) 7836 1659'}]","[{'address': 'piresisabel@example.com'}, {'address': 'rael52@example.com'}]"
425abecb-8d5b-4fcf-a36a-519357326246,Srta. Alexia Machado,59406213761,F,1974-10-08,2,8a63a644-eab1-4c17-82cf-eec17ef836ab,False,,,2024-05-22 00:00:00,Francisco Mendes,2024-10-31 00:00:00,Ravi Aragão,"[{'number': '51 8790 0622'}, {'number': '+55 11 9753-9425'}]",[{'address': 'ramosmathias@example.org'}]
00cd56c1-6e0c-4454-8819-2addbbd4d00b,Yago Viana,94163508260,O,1945-08-22,1,2f6c83b4-1e2a-4a09-83df-7550e7765489,False,,,2024-07-01 00:00:00,Enzo Costa,2023-11-27 00:00:00,Ana Julia da Cruz,"[{'number': '+55 (041) 2272-1401'}, {'number': '0800 467 8514'}, {'number': '+55 61 5938-4499'}]","[{'address': 'heloisapacheco@example.org'}, {'address': 'eduardoda-rocha@example.net'}, {'address': 'beatrizcavalcanti@example.net'}]"
be0dd471-7da5-4ae2-aafb-bfe5c2cc9c37,Dra. Aylla da Conceição,10845239651,M,1997-02-27,1,bb3c59e9-1621-4911-b1f0-2f378ac723f5,True,,Dr. Bento Pacheco,2021-02-26 00:00:00,Asafe Melo,2024-12-08 00:00:00,Heloísa Sá,"[{'number': '+55 (041) 1100 4195'}, {'number': '+55 81 2581 4438'}]",[{'address': 'lorena68@example.com'}]
3a6708d7-ea0a-46cd-a2aa-8af92b26f49c,Dra. Rafaela Teixeira,49362571099,F,2000-04-26,1,1b7262fd-62f2-427f-92be-d5d4ba8aa764,True,,,2022-02-21 00:00:00,Dra. Beatriz da Conceição,2021-01-11 00:00:00,Dr. Lucca Borges,"[{'number': '+55 81 5738 5862'}, {'number': '+55 (021) 4521-3921'}]",[{'address': 'santosjulia@example.net'}]
b6377762-79b1-49e0-95d6-e57f5a1d81e7,João Gabriel Ribeiro,05791436866,M,2007-02-23,2,ec64b801-d167-4cb1-9c51-e032f13ea7a7,True,2021-03-30,,2021-11-25 00:00:00,Dr. Bento Carvalho,2022-11-22 00:00:00,Zoe Farias,"[{'number': '+55 (011) 4535 9619'}, {'number': '+55 31 4913-7187'}, {'number': '0800 939 6250'}]",[{'address': 'wpastor@example.org'}]
20363d1f-53c5-418d-b58e-369c79a96471,Gabriel Casa Grande,38260197413,O,2002-12-20,2,74fc8de8-472f-4a14-b52d-85a4c66fb8e3,False,,,2020-12-08 00:00:00,Laura Vargas,2020-01-21 00:00:00,Maria Julia Novais,[{'number': '(041) 1517-6442'}],[{'address': 'isilveira@example.org'}]
79fc940b-2b84-4bb7-a154-fd17847ce196,Dra. Joana Ferreira,75812963002,O,1971-04-15,1,30a410f9-d27a-4c9a-9a7a-9326ccc50eb1,False,2024-10-13,Maria Luísa Melo,2024-03-15 00:00:00,Bryan Sampaio,2024-01-21 00:00:00,Enzo Gabriel das Neves,"[{'number': '(071) 7598-2434'}, {'number': '(071) 7762 6696'}, {'number': '(021) 3234 6503'}]","[{'address': 'hlopes@example.com'}, {'address': 'cunhapietra@example.com'}, {'address': 'santosmariana@example.com'}]"
52c856ee-1992-405d-a466-9a24d2b6271a,Ana Júlia Pacheco,30189245689,F,1965-02-11,2,d2e423fa-145d-4e86-a90b-a866e66c699c,False,,,2020-08-09 00:00:00,Sabrina Silveira,2023-05-13 00:00:00,Enzo Gabriel Novaes,[{'number': '+55 81 4333-7448'}],[{'address': 'fgomes@example.net'}]
cfde6cd1-aa9f-4cb4-aa5f-ffde8b65c0dd,Esther Almeida,17496235016,O,1972-05-26,2,1ca43b2c-a269-4e51-8ee3-ea5fd4e2c3f7,True,2020-12-19,Lavínia Brito,2020-10-23 00:00:00,Olívia Sousa,2023-02-13 00:00:00,Caleb Monteiro,"[{'number': '(031) 2804-4803'}, {'number': '(041) 6487-9105'}, {'number': '(084) 8871-1432'}]","[{'address': 'ravicosta@example.net'}, {'address': 'marquesyasmin@example.com'}, {'address': 'luisa74@example.com'}]"
385a87a9-9a4a-44c4-875d-bb78c38276de,Ísis Lima,75946820176,O,1979-06-18,2,f4a82a0c-d7f2-4fef-a000-66329a380aa5,False,2025-07-12,,2022-01-01 00:00:00,Luiza Cavalcante,2022-01-19 00:00:00,Yuri Casa Grande,"[{'number': '+55 (084) 6373 1533'}, {'number': '(031) 9180 5911'}]","[{'address': 'maria-luisaazevedo@example.com'}, {'address': 'mendoncajoao-miguel@example.com'}]"
b3975e1f-4acc-4db9-9ba3-19245447ad23,Luísa Alves,25401379625,M,1943-05-07,1,2744e1b3-d85f-4a86-adca-d44f7d28d7c2,True,2022-09-02,Maria Flor Cardoso,2023-08-26 00:00:00,José Miguel Camargo,2023-01-21 00:00:00,Isabel Barros,"[{'number': '+55 (061) 4604 5043'}, {'number': '+55 (031) 9969 1226'}, {'number': '(051) 1464 9301'}]",[{'address': 'joao-guilhermecunha@example.org'}]
c0446ccb-553f-4854-bbf1-87e80752d529,Ana Carolina da Mota,14053862906,M,1941-11-28,1,f53faae2-9adc-435e-9bcc-be50cd301708,True,2025-03-28,,2021-07-29 00:00:00,Sr. Daniel Ribeiro,2021-06-22 00:00:00,Vitor Costa,[{'number': '41 4710-8496'}],"[{'address': 'rgarcia@example.org'}, {'address': 'ana-vitoria20@example.net'}]"
350eda10-7bbd-48f3-b164-03f84cc1eb76,Lucas Gabriel da Mota,60895473283,M,1950-02-19,1,ed11ea0d-e40a-4e95-b2fc-faba65bd5530,True,,Dr. Davi Lucas Monteiro,2022-07-05 00:00:00,Davi Lucas Rezende,2021-10-31 00:00:00,Zoe Costela,[{'number': '(051) 0346 8232'}],"[{'address': 'natalia59@example.net'}, {'address': 'lopesyuri@example.org'}, {'address': 'plima@example.com'}]"
2035035f-0c5c-444e-8528-29e605cfedbc,Stephany Vieira,92834715041,F,1938-06-04,2,8fd0ea9b-be30-4051-bcce-9aa2a044a198,True,2021-12-11,,2022-11-28 00:00:00,Nina Ramos,2023-11-26 00:00:00,Paulo Oliveira,[{'number': '+55 (061) 3303-1878'}],"[{'address': 'vitoriafernandes@example.net'}, {'address': 'isabelsales@example.net'}]"
b844c921-3403-42f0-9d49-fa937081154b,Maria Isis Vargas,40137692803,O,1937-01-10,2,d41890b2-b109-48cf-930a-ea44f91dd885,False,,Samuel da Conceição,2025-01-14 00:00:00,Ravi Lucca Vieira,2025-07-15 00:00:00,Daniel Sousa,"[{'number': '(021) 3555-9246'}, {'number': '84 9369 8888'}, {'number': '+55 61 2394-5950'}]","[{'address': 'fariasana-beatriz@example.org'}, {'address': 'yan16@example.org'}]"
083c7067-95b0-4658-9cf5-8a24d0de96ae,Bernardo Vargas,57083192405,O,1952-01-18,2,0dbdaf58-622a-4afc-a994-1c8da82896c8,False,2021-06-25,,2021-05-15 00:00:00,Dr. Nathan Caldeira,2024-07-26 00:00:00,Ana Sophia Vasconcelos,[{'number': '71 1692-8718'}],"[{'address': 'xmartins@example.com'}, {'address': 'aparecidakaique@example.net'}, {'address': 'isaqueduarte@example.net'}]"
8d150e99-3f94-4581-a6e3-a14e72896daa,Ana Luiza Santos,68021354933,M,2001-11-23,2,5daf5302-4037-4445-b99d-8db26fbc0fa7,True,2021-06-16,Sr. Vitor Hugo Melo,2023-10-31 00:00:00,Isabella das Neves,2024-10-26 00:00:00,Paulo Rocha,[{'number': '(031) 6163 8921'}],"[{'address': 'novaesfernanda@example.org'}, {'address': 'wmendes@example.org'}, {'address': 'fgomes@example.org'}]"
5a729f0c-a7a8-46f4-b69c-4ad210106321,Camila Ferreira,08195472630,F,1999-10-16,2,c275968d-b8c6-45db-9e5a-3b9641a64398,False,2025-04-26,Lucca Lopes,2024-03-22 00:00:00,Raquel Brito,2024-08-13 00:00:00,Valentim Rocha,[{'number': '+55 71 1487 7662'}],[{'address': 'da-conceicaomarina@example.org'}]
153d749a-1a0f-438a-9653-bfb7005bedc7,Gabrielly Cavalcanti,62037841507,O,1984-12-15,2,7ba0b8d7-6d1f-48b9-9663-32a698cdcac2,False,,Sra. Bruna Aragão,2020-08-10 00:00:00,Allana Martins,2024-06-27 00:00:00,Zoe Lopes,[{'number': '0800 298 7212'}],"[{'address': 'emilly25@example.com'}, {'address': 'eloarios@example.org'}, {'address': 'jade00@example.org'}]"
e853c3b0-47a8-4e6c-9010-577c3a357fa2,Ana Julia da Conceição,43561870910,M,1982-01-10,2,b23fc49f-d101-4e77-9e5b-45796b4a9e72,True,2023-03-30,,2024-11-27 00:00:00,Alexandre Viana,2020-03-29 00:00:00,Rafael Pacheco,[{'number': '+55 (071) 3142 7201'}],[{'address': 'da-mataana-sophia@example.org'}]
7e968d06-20d4-4d32-8d40-c3ee164ba2b5,Sr. Gustavo Henrique Almeida,98540327104,F,1950-11-02,2,8f09c598-f0ac-4675-8e24-f15b9c665019,True,,Maya da Luz,2023-04-18 00:00:00,Heitor Silveira,2025-03-14 00:00:00,Dr. André Lima,"[{'number': '(011) 7470 7757'}, {'number': '0900 261 5532'}, {'number': '+55 (081) 7386 4225'}]","[{'address': 'sophiecasa-grande@example.com'}, {'address': 'arthurda-mota@example.com'}]"
21312e81-95fb-436c-b240-6487417c3c77,Natália Machado,89317425097,F,1946-11-23,1,834900c7-ffb1-4585-91c9-9b8b3e168fae,False,,,2023-09-05 00:00:00,Maria Vitória Pimenta,2022-06-22 00:00:00,Mathias da Conceição,"[{'number': '0500-741-0222'}, {'number': '0500-116-6981'}]",[{'address': 'giovannamoreira@example.com'}]
09058cfb-3336-40a8-9c55-c323c0eb7afa,João Miguel Oliveira,52186734044,F,1999-01-14,1,8627ef02-68eb-4273-a80a-c8fc0e5daa25,True,,Fernanda Pires,2020-04-07 00:00:00,Srta. Maria Fernanda da Mata,2024-04-27 00:00:00,Dr. Brayan Farias,[{'number': '+55 61 0862 4300'}],"[{'address': 'raquel67@example.com'}, {'address': 'hda-cruz@example.com'}, {'address': 'noahda-mata@example.net'}]"
8bfc93ec-2279-4da2-8a0d-1ec38386abd1,Dr. Bryan Câmara,42139507606,M,2004-02-23,1,8123b1f9-ad1a-4491-a51b-ebb44c4d844a,False,,Dr. Yago Mendes,2022-02-10 00:00:00,Sra. Jade Barbosa,2022-10-10 00:00:00,Lucas Siqueira,"[{'number': '(021) 4411 5661'}, {'number': '+55 31 0083 9806'}]","[{'address': 'fernando78@example.net'}, {'address': 'luara63@example.com'}]"
4d61c21b-246f-422b-8a26-3c93ec2f5301,Zoe Ribeiro,14689735093,M,1980-09-08,1,1bee1686-d21b-4fe6-98fd-62b2ff54e2bf,False,,Thomas da Rocha,2020-02-02 00:00:00,Juliana Casa Grande,2020-02-05 00:00:00,Bernardo Pacheco,"[{'number': '+55 84 0094 9414'}, {'number': '(061) 6566-5999'}]","[{'address': 'agatha93@example.org'}, {'address': 'liamnogueira@example.com'}]"
66b0c8d9-115f-4b3d-815a-1b8544c81c1c,Nicole Macedo,50764281380,F,1998-12-18,1,ec3cd09c-7fe4-4703-8409-ef96f20b53ba,True,2021-09-10,,2023-10-26 00:00:00,Samuel Lopes,2020-04-11 00:00:00,Sr. Davi da Cruz,"[{'number': '(084) 6196-5224'}, {'number': '+55 (031) 9062-0155'}]","[{'address': 'maria-laura11@example.org'}, {'address': 'wfernandes@example.com'}]"
671c4dcc-6066-44ef-aa87-2498ec9500d6,Ana Luiza Sampaio,53860129759,O,1935-07-27,1,fecdd28e-460d-46d4-a72b-15252671e5ab,True,2023-08-19,,2022-06-01 00:00:00,Eloá da Rosa,2024-12-07 00:00:00,Luiz Gustavo Nunes,"[{'number': '+55 (011) 1475-1720'}, {'number': '+55 21 9419 1485'}, {'number': '0500 830 8077'}]","[{'address': 'diogo57@example.org'}, {'address': 'ybarros@example.org'}, {'address': 'hcamargo@example.net'}]"
cfa9062a-1a78-4d7d-a722-2165fa103b68,Ester Andrade,32601598433,O,1936-10-28,2,f5c942bc-8f9d-4ad3-8900-52a2e84bb97a,True,2021-07-23,,2023-08-24 00:00:00,Júlia Rios,2022-08-24 00:00:00,Paulo Guerra,"[{'number': '+55 (081) 7383-8088'}, {'number': '31 0549-5570'}, {'number': '+55 84 4349 1462'}]",[{'address': 'plima@example.org'}]
60d5befa-43a7-4592-97f9-6f790cf36b33,Clarice Campos,70216493552,F,1973-01-11,1,c00ed01c-c3cd-4565-b3b0-43e32d3ac96f,False,,Diego da Conceição,2023-04-08 00:00:00,Maya Vargas,2020-12-11 00:00:00,Rhavi Sampaio,"[{'number': '0500-339-7920'}, {'number': '(061) 7823-0388'}, {'number': '+55 (084) 9799-5651'}]","[{'address': 'isabellagoncalves@example.com'}, {'address': 'mathias63@example.net'}]"
1a3830d9-3229-47ac-a103-1acb53733385,Juan Pacheco,18509736448,F,1950-05-06,1,7534ea35-da67-42f4-8b65-7291d672d2ad,True,,Nina Sousa,2024-05-19 00:00:00,Dra. Luana Rocha,2021-12-17 00:00:00,Laura Casa Grande,"[{'number': '+55 (061) 1329-2331'}, {'number': '(031) 2329-0523'}]","[{'address': 'joao-lucascarvalho@example.com'}, {'address': 'lorena49@example.com'}]"
a34d127e-bcad-462d-b352-082f830cf18d,Joana da Cunha,21749605325,O,1974-08-05,2,f2469a19-2cb8-49e0-b51a-4f33a766ba31,False,2020-08-25,Antonella Pinto,2022-07-14 00:00:00,Maria Liz Silva,2024-11-01 00:00:00,Sra. Laís Rocha,[{'number': '+55 (031) 3556 6065'}],"[{'address': 'calebe79@example.com'}, {'address': 'danielfernandes@example.net'}, {'address': 'ayllafogaca@example.com'}]"
47023082-c5b1-4986-8c93-fd8f067095c3,Matteo Vieira,68294175030,F,1978-12-15,2,16b4bebd-b62d-4d89-b72f-621fd22a6e4e,True,,,2024-08-09 00:00:00,Josué Casa Grande,2024-12-24 00:00:00,Sra. Nina Machado,[{'number': '+55 31 9994-7822'}],[{'address': 'esampaio@example.net'}]
7b15bb00-bdb1-43cd-8942-408ed2ba5142,Ana Laura Guerra,03972146507,F,1947-01-08,1,ce7f06e2-ebca-4be9-870d-5f624dda68b1,True,,Aurora Cavalcanti,2021-02-18 00:00:00,Ian da Rosa,2022-10-24 00:00:00,Matteo Fogaça,"[{'number': '21 0997-0202'}, {'number': '+55 31 6363 7758'}]","[{'address': 'caldeiramarcela@example.org'}, {'address': 'ana-lizrocha@example.com'}]"
bc95e7d6-9ef7-4dd2-9f7f-f5b02abfdab5,Pedro Ribeiro,06728514317,M,1998-10-27,2,2753038e-8212-49f5-a6d8-2e13b45ca4ab,True,,Fernanda Rezende,2024-02-05 00:00:00,Guilherme Correia,2022-03-26 00:00:00,João Pedro Vieira,"[{'number': '(011) 7958-1220'}, {'number': '+55 (051) 4680 3478'}, {'number': '(084) 2351 8769'}]","[{'address': 'mcunha@example.net'}, {'address': 'da-luzaurora@example.net'}, {'address': 'emanuellyporto@example.org'}]"
bbee1551-19b6-45db-8125-a2f29b3599f3,Sophia Guerra,93710524814,F,2003-10-06,2,009a73f6-f569-4dc9-9ddd-3bae70e677ac,True,2025-01-27,Levi Ferreira,2020-10-07 00:00:00,Beatriz Vasconcelos,2021-06-09 00:00:00,Alícia Aragão,"[{'number': '+55 (084) 6100-6873'}, {'number': '(071) 5752-0202'}]","[{'address': 'tporto@example.com'}, {'address': 'ana-lauramarques@example.net'}]"
a39f69e8-31f8-4e40-95a6-f4d00ec455f5,João Gabriel Pereira,35640918748,M,1959-05-29,1,c6628e13-acc0-4432-be0a-6f9cf81551ee,False,,Dra. Jade Costela,2025-01-02 00:00:00,Sara Sampaio,2024-08-15 00:00:00,Brenda Farias,"[{'number': '+55 (081) 2670 6312'}, {'number': '0500 654 9552'}]",[{'address': 'castroluiza@example.com'}]
05af2044-49bf-40b8-91b2-c32c88043e0e,Dra. Bella Rodrigues,37154609893,M,1983-03-30,1,e1d82955-f593-4994-8cd4-f3cc110721e5,False,,,2021-06-23 00:00:00,João Camargo,2022-03-14 00:00:00,Dr. Lorenzo Costa,"[{'number': '11 8406-2000'}, {'number': '21 3528 2066'}]","[{'address': 'carvalhoana-julia@example.net'}, {'address': 'dbarbosa@example.com'}, {'address': 'rrezende@example.net'}]"
212a0f64-2269-4d92-b0c4-7a2292ee79c1,Vinícius Monteiro,69741320850,O,1950-02-23,2,256ec1a3-d8f1-46cf-ad50-a82c46bacdcd,True,,Leandro Rios,2025-03-30 00:00:00,Ian Siqueira,2023-05-11 00:00:00,Otto Porto,"[{'number': '+55 (051) 9361-1158'}, {'number': '(061) 1059-9185'}, {'number': '0500 334 2074'}]","[{'address': 'souzacaroline@example.org'}, {'address': 'manuella30@example.org'}]"
5ec17dd3-8306-48f9-aaa8-6870c6cb43ae,Dr. Erick da Conceição,72518643044,M,1946-09-21,1,02fbac52-8103-422e-9dec-d57235bd847c,False,,Heloísa Gomes,2020-04-09 00:00:00,Ana Luiza Pimenta,2021-01-30 00:00:00,Rael Caldeira,"[{'number': '81 1873 9992'}, {'number': '(041) 6560 5016'}, {'number': '(051) 9635-8272'}]","[{'address': 'raelgomes@example.org'}, {'address': 'maria-alicearagao@example.org'}]"
75157c6f-24d9-42d0-8631-5c48be3046a6,Maria Cecília Vargas,02346971804,O,1970-09-28,1,607a4606-e1f8-42c4-9c83-d7b9798217b1,False,2024-01-11,,2021-03-21 00:00:00,Dr. Ravi Ferreira,2021-09-30 00:00:00,Stella Pires,[{'number': '(031) 9326 0366'}],[{'address': 'lunnacaldeira@example.net'}]
cece4484-49e7-4fe9-847e-70b3a3aa9b81,Fernanda Machado,80521369703,O,1981-10-27,2,bd876627-46a0-4f95-be17-fced1222b325,True,,,2020-11-03 00:00:00,Maria Vitória Cunha,2020-12-29 00:00:00,Beatriz Vasconcelos,[{'number': '+55 (084) 3498 6641'}],[{'address': 'correiaemanuel@example.org'}]
a1d2c3df-d50a-4770-a6a6-591812657d7e,Ana Clara Alves,95870143675,O,1960-11-06,1,c0503a7b-5723-4850-b518-ac980f1492e1,False,,Gael Henrique Brito,2023-11-23 00:00:00,Sr. Matteo Andrade,2024-02-27 00:00:00,Eloah Peixoto,"[{'number': '+55 21 7016 2096'}, {'number': '0800-239-4470'}, {'number': '(081) 0369-9214'}]","[{'address': 'mathias52@example.com'}, {'address': 'ester65@example.org'}]"
ab9f0178-3428-448c-bb0c-285ee63a9d1a,Daniela Nogueira,01476289387,F,1984-02-07,2,d8ded0a0-c8ba-4cb3-a880-343fce9db4f6,True,2025-06-28,Emanuella Montenegro,2025-05-21 00:00:00,João Pedro Câmara,2023-09-26 00:00:00,José Miguel Sampaio,"[{'number': '31 0745 1208'}, {'number': '+55 84 8960 9853'}]",[{'address': 'moraessofia@example.net'}]
1a39cbe1-e7d0-45bb-9a42-c9e405bd8dc0,Caroline Sá,53170294814,F,1962-10-28,2,a3818df9-c659-425b-97af-e9ec4c99fc47,False,2022-06-26,,2023-06-22 00:00:00,Aylla Cavalcante,2023-02-26 00:00:00,Ravi Camargo,"[{'number': '71 4055-3548'}, {'number': '+55 (021) 9268-0537'}, {'number': '11 2924-7848'}]","[{'address': 'maria-fernandaalbuquerque@example.net'}, {'address': 'vlopes@example.org'}, {'address': 'ryan58@example.org'}]"
11a24b69-6c37-440a-bf2b-19a4a8f461c8,José Miguel Novaes,03742618903,M,1938-05-07,1,1e35cdb6-21b4-4a99-baa2-87fb9d9be3a4,False,2020-05-11,Murilo Nunes,2023-01-12 00:00:00,Mateus Carvalho,2021-08-02 00:00:00,Sr. Marcos Vinicius Jesus,"[{'number': '+55 71 4667 3064'}, {'number': '+55 51 2554 2767'}, {'number': '+55 11 3235-3278'}]","[{'address': 'hnascimento@example.net'}, {'address': 'da-costacaroline@example.com'}]"
2596980b-85f6-4a69-b017-ab70080faf9c,Carolina Brito,28975016420,F,1955-12-14,2,9868293d-79d4-492e-a51b-e86864495272,True,,Miguel Melo,2020-11-21 00:00:00,Luiz Fernando Rios,2024-08-04 00:00:00,Lavínia Sá,[{'number': '+55 81 5790 2394'}],"[{'address': 'garagao@example.net'}, {'address': 'raquelfonseca@example.org'}]"
54cfad69-4213-4c55-81bf-dc96152cda60,Davi Lucas Teixeira,92318750602,F,2004-08-22,2,3c7f16b5-b6ea-49d3-8268-2c76e9f6e79e,True,,Luiz Gustavo Dias,2022-02-10 00:00:00,Mathias Brito,2020-09-19 00:00:00,Eduardo da Luz,[{'number': '+55 71 5375 3321'}],"[{'address': 'cavalcanticamila@example.com'}, {'address': 'mariana12@example.org'}, {'address': 'maria-julia13@example.org'}]"
bff58323-e409-4025-8a48-d5faff3d06f2,Samuel Duarte,42863105906,M,1976-07-05,2,d8d25594-705e-422c-aab4-d8d1e6acad89,True,2025-06-14,,2022-07-14 00:00:00,Davi Moreira,2025-04-02 00:00:00,Cauê Pastor,"[{'number': '(081) 7304 3360'}, {'number': '31 7936-2888'}]","[{'address': 'costalais@example.com'}, {'address': 'murilo83@example.net'}]"
1d71594f-c0aa-435a-a3ce-0eadce9d28eb,Srta. Maria Luísa Porto,54792306116,O,1948-11-30,1,9a9160ab-d5f5-4df4-ac74-06e2f9036910,True,,,2025-08-03 00:00:00,Maria Sophia Jesus,2022-06-08 00:00:00,Ana Cecília Carvalho,[{'number': '+55 (031) 7060 7368'}],"[{'address': 'hellenafernandes@example.org'}, {'address': 'clarice14@example.com'}]"
833dd37b-18cd-498e-aa43-1bc355315d9f,José Miguel Cardoso,62390471803,M,1940-11-22,2,01a184f3-f082-4a0a-8b26-b941ab29221b,False,2025-02-05,Letícia Lima,2022-12-15 00:00:00,Theo Montenegro,2024-05-30 00:00:00,Milena Guerra,"[{'number': '61 4959-9431'}, {'number': '0900-024-2674'}, {'number': '61 2880-0041'}]","[{'address': 'eloamachado@example.net'}, {'address': 'asouza@example.com'}]"
6b54a3fe-c170-4321-a385-14a1467bf708,Bryan da Costa,28536710462,O,1946-04-06,1,fa25f558-1cd4-4083-a931-44ed9aa3f4a0,True,2023-12-21,João Vitor Nunes,2020-12-01 00:00:00,Maria Clara da Conceição,2023-12-15 00:00:00,Levi Souza,"[{'number': '(051) 5426-2830'}, {'number': '(051) 4118 0431'}, {'number': '(071) 8123-2184'}]",[{'address': 'da-pazluiz-fernando@example.net'}]
8737936c-8a90-477d-ac47-a3c6271420ef,Benjamin Mendonça,38610754235,F,1968-04-03,2,8496fe3c-fbe9-4782-bba3-8025231b8425,True,,,2022-07-20 00:00:00,Rodrigo Câmara,2022-02-22 00:00:00,Dante Albuquerque,"[{'number': '+55 (071) 2088-6702'}, {'number': '31 0072 4104'}]","[{'address': 'ana-juliasilva@example.org'}, {'address': 'ysantos@example.org'}, {'address': 'icamara@example.com'}]"
4e25d1c7-d259-4a53-b69f-80f6b1923596,Sr. Carlos Eduardo Sampaio,31906528489,O,1995-04-01,1,9eb775b6-dbc4-4b02-858b-551c30d9e194,True,,Theodoro Mendonça,2024-03-20 00:00:00,Elisa da Cunha,2022-07-03 00:00:00,Maria Vitória da Costa,"[{'number': '+55 (011) 4488 6036'}, {'number': '+55 11 2756-8815'}]","[{'address': 'nsampaio@example.org'}, {'address': 'noahcavalcanti@example.org'}, {'address': 'alexiada-mota@example.org'}]"
dff3c4e8-8431-4a65-b46c-44459ea9afd9,Sr. Anthony Gabriel Peixoto,62748159020,F,1943-12-10,2,0ca1502b-bdda-4a31-a979-cd8496c8a738,False,,Ana Carolina Pereira,2022-12-23 00:00:00,Vitor da Paz,2022-10-22 00:00:00,Luana Araújo,[{'number': '51 4615 0942'}],[{'address': 'luiz-gustavo46@example.com'}]
